carriage_id,comfort_indicator,value,timestamp
3,crowd,24.0,2022-10-22 13:31:28
3,crowd,29.0,2022-10-22 13:32:24
3,crowd,22.0,2022-10-22 13:36:52
3,crowd,20.0,2022-10-22 13:58:23
3,crowd,28.0,2022-10-22 14:01:15
3,crowd,21.0,2022-10-22 14:10:13
3,crowd,30.0,2022-10-22 14:14:03
3,crowd,19.0,2022-10-22 14:15:48
3,crowd,29.0,2022-10-22 14:19:00
3,crowd,29.0,2022-10-22 14:20:19
3,crowd,18.0,2022-10-22 14:22:56
3,crowd,29.0,2022-10-22 14:33:50
3,crowd,19.0,2022-10-22 14:34:12
3,crowd,21.0,2022-10-22 14:36:15
3,crowd,26.0,2022-10-22 14:43:59
3,crowd,23.0,2022-10-22 14:44:43
3,crowd,26.0,2022-10-22 14:49:23
3,crowd,21.0,2022-10-22 14:51:40
3,crowd,20.0,2022-10-22 14:58:13
3,crowd,21.0,2022-10-22 15:18:48
3,crowd,17.0,2022-10-22 15:26:37
3,crowd,17.0,2022-10-22 15:28:37
3,crowd,21.0,2022-10-22 15:34:42
3,crowd,22.0,2022-10-22 15:35:20
3,crowd,24.0,2022-10-22 15:37:30
3,crowd,24.0,2022-10-22 15:46:21
3,crowd,26.0,2022-10-22 15:49:10
3,crowd,21.0,2022-10-22 15:49:40
3,crowd,17.0,2022-10-22 16:17:13
3,crowd,23.0,2022-10-22 16:26:55
3,crowd,18.0,2022-10-22 16:29:11
3,crowd,17.0,2022-10-22 16:33:08
3,crowd,17.0,2022-10-22 16:40:00
3,crowd,18.0,2022-10-22 16:45:02
3,crowd,15.0,2022-10-22 16:45:53
3,crowd,18.0,2022-10-22 16:46:22
3,crowd,16.0,2022-10-22 17:06:48
3,crowd,18.0,2022-10-22 17:09:41
3,crowd,19.0,2022-10-22 17:26:21
3,crowd,18.0,2022-10-22 17:37:04
3,crowd,23.0,2022-10-22 17:40:03
3,crowd,16.0,2022-10-22 17:52:18
3,crowd,16.0,2022-10-22 17:59:28
3,crowd,17.0,2022-10-22 18:03:22
3,crowd,22.0,2022-10-22 18:03:33
3,crowd,19.0,2022-10-22 18:07:14
3,crowd,24.0,2022-10-22 18:12:15
3,crowd,20.0,2022-10-22 18:15:06
3,crowd,23.0,2022-10-22 18:27:57
3,crowd,23.0,2022-10-22 18:32:05
3,crowd,26.0,2022-10-22 18:38:59
3,crowd,22.0,2022-10-22 18:39:08
3,crowd,25.0,2022-10-22 18:47:26
3,crowd,25.0,2022-10-22 19:00:00
3,crowd,30.0,2022-10-22 19:05:24
3,crowd,29.0,2022-10-22 19:13:01
3,crowd,30.0,2022-10-22 19:21:39
3,crowd,31.0,2022-10-22 19:22:34
3,crowd,32.0,2022-10-22 19:24:27
3,crowd,31.0,2022-10-22 19:25:22
3,crowd,34.0,2022-10-22 19:25:28
3,crowd,31.0,2022-10-22 19:30:42
3,crowd,34.0,2022-10-22 19:31:23
3,crowd,34.0,2022-10-22 19:35:04
3,crowd,31.0,2022-10-22 19:38:37
3,crowd,33.0,2022-10-22 19:47:54
3,crowd,29.0,2022-10-22 19:57:32
3,crowd,30.0,2022-10-22 20:01:53
3,crowd,29.0,2022-10-22 20:03:37
3,crowd,28.0,2022-10-22 20:04:04
3,crowd,29.0,2022-10-22 20:04:40
3,crowd,28.0,2022-10-22 20:09:05
3,crowd,34.0,2022-10-22 20:13:56
3,crowd,33.0,2022-10-22 20:29:37
3,crowd,32.0,2022-10-22 20:31:04
3,crowd,29.0,2022-10-22 20:39:16
3,crowd,27.0,2022-10-22 20:40:44
3,crowd,29.0,2022-10-22 20:45:39
3,crowd,26.0,2022-10-22 20:47:14
3,crowd,27.0,2022-10-22 20:52:45
3,crowd,29.0,2022-10-22 20:53:33
3,crowd,33.0,2022-10-22 20:53:42
3,crowd,32.0,2022-10-22 21:04:25
3,crowd,34.0,2022-10-22 21:05:23
3,crowd,27.0,2022-10-22 21:29:06
3,crowd,28.0,2022-10-22 21:29:50
3,crowd,32.0,2022-10-22 21:34:04
3,crowd,29.0,2022-10-22 21:35:30
3,crowd,23.0,2022-10-22 21:37:47
3,crowd,20.0,2022-10-22 21:42:34
3,crowd,26.0,2022-10-22 21:43:12
3,crowd,22.0,2022-10-22 21:50:16
3,crowd,28.0,2022-10-22 21:50:33
3,crowd,24.0,2022-10-22 21:53:04
3,crowd,26.0,2022-10-22 21:53:54
3,crowd,25.0,2022-10-22 21:56:29
3,crowd,21.0,2022-10-22 22:20:30
3,crowd,23.0,2022-10-22 22:25:42
3,crowd,23.0,2022-10-22 22:28:42
3,crowd,16.0,2022-10-22 22:31:09
3,crowd,14.0,2022-10-22 22:34:53
3,crowd,13.0,2022-10-22 22:51:55
3,crowd,17.0,2022-10-22 22:53:27
3,crowd,12.0,2022-10-22 22:53:52
3,crowd,17.0,2022-10-22 22:57:34
3,crowd,14.0,2022-10-22 23:00:44
3,crowd,11.0,2022-10-22 23:05:28
3,crowd,10.0,2022-10-22 23:27:34
3,crowd,11.0,2022-10-22 23:31:43
3,crowd,8.0,2022-10-22 23:42:00
3,crowd,8.0,2022-10-22 23:45:13
3,crowd,7.0,2022-10-22 23:52:33
3,crowd,7.0,2022-10-23 00:01:13
3,crowd,6.0,2022-10-23 00:03:36
3,crowd,6.0,2022-10-23 00:12:35
3,crowd,0.0,2022-10-23 00:17:51
3,crowd,0.0,2022-10-23 00:19:34
3,crowd,0.0,2022-10-23 00:31:37
3,crowd,0.0,2022-10-23 00:32:16
3,crowd,0.0,2022-10-23 00:33:03
3,crowd,0.0,2022-10-23 00:40:24
3,crowd,0.0,2022-10-23 00:40:51
3,crowd,0.0,2022-10-23 00:43:28
3,crowd,0.0,2022-10-23 00:48:35
3,crowd,0.0,2022-10-23 00:50:09
3,crowd,0.0,2022-10-23 01:02:20
3,crowd,0.0,2022-10-23 01:02:51
3,crowd,0.0,2022-10-23 01:11:59
3,crowd,0.0,2022-10-23 01:17:28
3,crowd,0.0,2022-10-23 01:18:15
3,crowd,0.0,2022-10-23 01:23:39
3,crowd,0.0,2022-10-23 01:24:34
3,crowd,0.0,2022-10-23 01:37:52
3,crowd,0.0,2022-10-23 01:44:24
3,crowd,0.0,2022-10-23 01:51:13
3,crowd,0.0,2022-10-23 02:10:14
3,crowd,0.0,2022-10-23 02:10:19
3,crowd,0.0,2022-10-23 02:11:30
3,crowd,0.0,2022-10-23 02:19:09
3,crowd,0.0,2022-10-23 02:21:24
3,crowd,0.0,2022-10-23 02:26:05
3,crowd,0.0,2022-10-23 02:28:27
3,crowd,0.0,2022-10-23 02:38:42
3,crowd,0.0,2022-10-23 02:42:12
3,crowd,0.0,2022-10-23 02:42:29
3,crowd,0.0,2022-10-23 02:43:10
3,crowd,0.0,2022-10-23 02:50:11
3,crowd,0.0,2022-10-23 02:51:22
3,crowd,0.0,2022-10-23 02:59:59
3,crowd,0.0,2022-10-23 03:02:48
3,crowd,0.0,2022-10-23 03:06:34
3,crowd,0.0,2022-10-23 03:08:26
3,crowd,0.0,2022-10-23 03:12:04
3,crowd,0.0,2022-10-23 03:14:29
3,crowd,0.0,2022-10-23 03:16:17
3,crowd,0.0,2022-10-23 03:19:22
3,crowd,0.0,2022-10-23 03:21:25
3,crowd,0.0,2022-10-23 03:29:06
3,crowd,0.0,2022-10-23 03:29:49
3,crowd,0.0,2022-10-23 03:38:51
3,crowd,0.0,2022-10-23 03:40:32
3,crowd,0.0,2022-10-23 03:41:55
3,crowd,0.0,2022-10-23 03:42:07
3,crowd,0.0,2022-10-23 03:45:15
3,crowd,0.0,2022-10-23 03:52:54
3,crowd,0.0,2022-10-23 04:00:10
3,crowd,0.0,2022-10-23 04:00:41
3,crowd,0.0,2022-10-23 04:07:57
3,crowd,0.0,2022-10-23 04:16:22
3,crowd,0.0,2022-10-23 04:23:10
3,crowd,0.0,2022-10-23 04:29:00
3,crowd,0.0,2022-10-23 04:35:41
3,crowd,0.0,2022-10-23 04:38:01
3,crowd,0.0,2022-10-23 04:44:41
3,crowd,0.0,2022-10-23 04:45:11
3,crowd,0.0,2022-10-23 04:50:11
3,crowd,0.0,2022-10-23 04:52:24
3,crowd,0.0,2022-10-23 04:58:24
3,crowd,0.0,2022-10-23 05:04:11
3,crowd,0.0,2022-10-23 05:04:40
3,crowd,0.0,2022-10-23 05:05:24
3,crowd,0.0,2022-10-23 05:05:57
3,crowd,0.0,2022-10-23 05:11:57
3,crowd,0.0,2022-10-23 05:12:29
3,crowd,0.0,2022-10-23 05:17:45
3,crowd,0.0,2022-10-23 05:19:23
3,crowd,0.0,2022-10-23 05:33:43
3,crowd,0.0,2022-10-23 05:45:51
3,crowd,0.0,2022-10-23 05:46:17
3,crowd,0.0,2022-10-23 05:46:35
3,crowd,0.0,2022-10-23 05:49:35
3,crowd,0.0,2022-10-23 05:54:19
3,crowd,0.0,2022-10-23 06:08:45
3,crowd,0.0,2022-10-23 06:12:30
3,crowd,0.0,2022-10-23 06:13:43
3,crowd,1.0,2022-10-23 06:25:07
3,crowd,1.0,2022-10-23 06:28:18
3,crowd,1.0,2022-10-23 06:30:20
3,crowd,2.0,2022-10-23 06:42:06
3,crowd,2.0,2022-10-23 06:49:35
3,crowd,2.0,2022-10-23 06:49:41
3,crowd,3.0,2022-10-23 06:52:53
3,crowd,2.0,2022-10-23 06:53:17
3,crowd,3.0,2022-10-23 07:04:16
3,crowd,3.0,2022-10-23 07:07:55
3,crowd,4.0,2022-10-23 07:15:32
3,crowd,3.0,2022-10-23 07:16:12
3,crowd,4.0,2022-10-23 07:18:35
3,crowd,4.0,2022-10-23 07:20:47
3,crowd,5.0,2022-10-23 07:22:25
3,crowd,3.0,2022-10-23 07:23:31
3,crowd,5.0,2022-10-23 07:28:53
3,crowd,5.0,2022-10-23 07:31:02
3,crowd,4.0,2022-10-23 07:37:12
3,crowd,4.0,2022-10-23 07:38:33
3,crowd,6.0,2022-10-23 07:43:35
3,crowd,6.0,2022-10-23 07:43:54
3,crowd,9.0,2022-10-23 08:23:55
3,crowd,10.0,2022-10-23 08:27:50
3,crowd,9.0,2022-10-23 08:28:01
3,crowd,10.0,2022-10-23 08:37:07
3,crowd,10.0,2022-10-23 08:49:17
3,crowd,12.0,2022-10-23 08:52:43
3,crowd,11.0,2022-10-23 08:57:31
3,crowd,11.0,2022-10-23 08:58:10
3,crowd,15.0,2022-10-23 09:06:14
3,crowd,15.0,2022-10-23 09:11:30
3,crowd,17.0,2022-10-23 09:20:30
3,crowd,16.0,2022-10-23 09:24:29
3,crowd,17.0,2022-10-23 09:40:36
3,crowd,15.0,2022-10-23 09:44:31
3,crowd,23.0,2022-10-23 09:53:52
3,crowd,19.0,2022-10-23 10:21:59
3,crowd,25.0,2022-10-23 10:24:24
3,crowd,19.0,2022-10-23 10:27:36
3,crowd,27.0,2022-10-23 10:31:16
3,crowd,23.0,2022-10-23 10:37:38
3,crowd,22.0,2022-10-23 10:38:26
3,crowd,27.0,2022-10-23 10:47:09
3,crowd,24.0,2022-10-23 10:47:51
3,crowd,23.0,2022-10-23 10:48:57
3,crowd,29.0,2022-10-23 10:54:25
3,crowd,21.0,2022-10-23 10:55:58
3,crowd,18.0,2022-10-23 10:58:26
3,crowd,18.0,2022-10-23 10:59:36
3,crowd,19.0,2022-10-23 10:59:39
3,crowd,25.0,2022-10-23 11:00:43
3,crowd,25.0,2022-10-23 11:01:27
3,crowd,21.0,2022-10-23 11:04:08
3,crowd,27.0,2022-10-23 11:14:49
3,crowd,23.0,2022-10-23 11:23:10
3,crowd,27.0,2022-10-23 11:23:31
3,crowd,23.0,2022-10-23 11:24:23
3,crowd,24.0,2022-10-23 11:29:41
3,crowd,22.0,2022-10-23 11:38:35
3,crowd,25.0,2022-10-23 11:47:28
3,crowd,27.0,2022-10-23 11:48:19
3,crowd,23.0,2022-10-23 11:49:25
3,crowd,23.0,2022-10-23 12:00:24
3,crowd,20.0,2022-10-23 12:17:49
3,crowd,26.0,2022-10-23 12:22:30
3,crowd,30.0,2022-10-23 12:22:44
3,crowd,24.0,2022-10-23 12:24:36
3,crowd,33.0,2022-10-23 12:24:49
3,crowd,25.0,2022-10-23 12:32:47
3,crowd,28.0,2022-10-23 12:36:10
3,crowd,23.0,2022-10-23 12:36:18
3,crowd,23.0,2022-10-23 12:43:13
3,crowd,32.0,2022-10-23 13:10:15
3,crowd,23.0,2022-10-23 13:10:38
3,crowd,19.0,2022-10-23 13:13:11
3,crowd,31.0,2022-10-23 13:13:35
3,crowd,26.0,2022-10-23 13:13:48
3,crowd,26.0,2022-10-23 13:18:15
3,crowd,30.0,2022-10-23 13:24:15
3,crowd,19.0,2022-10-23 13:30:08
3,crowd,28.0,2022-10-23 13:34:36
3,crowd,23.0,2022-10-23 13:35:40
3,crowd,24.0,2022-10-23 13:44:24
3,crowd,23.0,2022-10-23 13:44:48
3,crowd,21.0,2022-10-23 13:52:52
3,crowd,24.0,2022-10-23 13:54:51
3,crowd,26.0,2022-10-23 13:56:10
3,crowd,22.0,2022-10-23 14:07:09
3,crowd,26.0,2022-10-23 14:12:13
3,crowd,24.0,2022-10-23 14:17:19
3,crowd,21.0,2022-10-23 14:18:03
3,crowd,26.0,2022-10-23 14:22:49
3,crowd,22.0,2022-10-23 14:26:15
3,crowd,24.0,2022-10-23 14:28:06
3,crowd,25.0,2022-10-23 14:30:19
3,crowd,28.0,2022-10-23 14:32:18
3,crowd,27.0,2022-10-23 14:33:46
3,crowd,27.0,2022-10-23 14:37:55
3,crowd,20.0,2022-10-23 14:41:18
3,crowd,24.0,2022-10-23 14:43:36
3,crowd,27.0,2022-10-23 14:46:47
3,crowd,27.0,2022-10-23 14:47:27
3,crowd,29.0,2022-10-23 14:51:40
3,crowd,22.0,2022-10-23 14:59:13
3,crowd,26.0,2022-10-23 15:05:08
3,crowd,20.0,2022-10-23 15:06:47
3,crowd,18.0,2022-10-23 15:09:23
3,crowd,17.0,2022-10-23 15:14:08
3,crowd,17.0,2022-10-23 15:14:34
3,crowd,25.0,2022-10-23 15:19:04
3,crowd,24.0,2022-10-23 15:22:17
3,crowd,24.0,2022-10-23 15:29:13
3,crowd,17.0,2022-10-23 15:29:20
3,crowd,20.0,2022-10-23 15:32:43
3,crowd,24.0,2022-10-23 15:35:14
3,crowd,22.0,2022-10-23 15:35:29
3,crowd,19.0,2022-10-23 15:46:53
3,crowd,22.0,2022-10-23 16:04:45
3,crowd,23.0,2022-10-23 16:04:55
3,crowd,16.0,2022-10-23 16:05:26
3,crowd,17.0,2022-10-23 16:09:46
3,crowd,15.0,2022-10-23 16:26:56
3,crowd,17.0,2022-10-23 16:27:00
3,crowd,16.0,2022-10-23 16:28:35
3,crowd,18.0,2022-10-23 16:29:41
3,crowd,20.0,2022-10-23 16:36:03
3,crowd,20.0,2022-10-23 16:47:54
3,crowd,16.0,2022-10-23 16:59:01
3,crowd,24.0,2022-10-23 16:59:59
3,crowd,18.0,2022-10-23 17:02:31
3,crowd,24.0,2022-10-23 17:15:20
3,crowd,22.0,2022-10-23 17:15:47
3,crowd,20.0,2022-10-23 17:16:56
3,crowd,18.0,2022-10-23 17:17:51
3,crowd,24.0,2022-10-23 17:25:42
3,crowd,24.0,2022-10-23 17:27:33
3,crowd,24.0,2022-10-23 17:28:58
3,crowd,15.0,2022-10-23 17:36:13
3,crowd,17.0,2022-10-23 17:38:10
3,crowd,15.0,2022-10-23 17:42:38
3,crowd,23.0,2022-10-23 17:48:50
3,crowd,23.0,2022-10-23 17:52:05
3,crowd,18.0,2022-10-23 18:00:07
3,crowd,23.0,2022-10-23 18:11:54
3,crowd,26.0,2022-10-23 18:19:56
3,crowd,23.0,2022-10-23 18:31:49
3,crowd,23.0,2022-10-23 18:48:01
3,crowd,25.0,2022-10-23 18:48:45
3,crowd,27.0,2022-10-23 19:02:07
3,crowd,25.0,2022-10-23 19:03:08
3,crowd,31.0,2022-10-23 19:08:32
3,crowd,27.0,2022-10-23 19:08:58
3,crowd,30.0,2022-10-23 19:10:30
3,crowd,29.0,2022-10-23 19:10:34
3,crowd,28.0,2022-10-23 19:13:30
3,crowd,32.0,2022-10-23 19:15:02
3,crowd,34.0,2022-10-23 19:24:19
3,crowd,34.0,2022-10-23 19:34:34
3,crowd,31.0,2022-10-23 20:01:15
3,crowd,33.0,2022-10-23 20:01:29
3,crowd,29.0,2022-10-23 20:12:36
3,crowd,33.0,2022-10-23 20:16:19
3,crowd,29.0,2022-10-23 20:16:27
3,crowd,32.0,2022-10-23 20:24:44
3,crowd,31.0,2022-10-23 20:28:28
3,crowd,31.0,2022-10-23 20:29:35
3,crowd,25.0,2022-10-23 20:40:27
3,crowd,25.0,2022-10-23 20:43:56
3,crowd,31.0,2022-10-23 20:53:57
3,crowd,30.0,2022-10-23 20:56:25
3,crowd,24.0,2022-10-23 21:14:13
3,crowd,28.0,2022-10-23 21:18:24
3,crowd,20.0,2022-10-23 21:23:06
3,crowd,21.0,2022-10-23 21:25:50
3,crowd,32.0,2022-10-23 21:26:28
3,crowd,25.0,2022-10-23 21:42:21
3,crowd,22.0,2022-10-23 21:49:37
3,crowd,21.0,2022-10-23 21:49:48
3,crowd,21.0,2022-10-23 21:58:31
3,crowd,17.0,2022-10-23 22:19:14
3,crowd,17.0,2022-10-23 22:24:07
3,crowd,19.0,2022-10-23 22:35:38
3,crowd,15.0,2022-10-23 22:36:37
3,crowd,20.0,2022-10-23 22:38:05
3,crowd,15.0,2022-10-23 22:40:12
3,crowd,15.0,2022-10-23 22:40:43
3,crowd,17.0,2022-10-23 22:48:25
3,crowd,14.0,2022-10-23 22:50:40
3,crowd,16.0,2022-10-23 22:54:12
3,crowd,18.0,2022-10-23 22:54:37
3,crowd,14.0,2022-10-23 22:56:11
3,crowd,15.0,2022-10-23 23:04:46
3,crowd,14.0,2022-10-23 23:08:07
3,crowd,12.0,2022-10-23 23:13:54
3,crowd,13.0,2022-10-23 23:20:04
3,crowd,7.0,2022-10-23 23:31:53
3,crowd,6.0,2022-10-23 23:38:55
3,crowd,6.0,2022-10-23 23:40:47
3,crowd,8.0,2022-10-23 23:48:15
3,crowd,6.0,2022-10-23 23:48:57
3,crowd,7.0,2022-10-23 23:49:56
3,crowd,7.0,2022-10-23 23:51:39
3,crowd,8.0,2022-10-23 23:52:02
3,crowd,6.0,2022-10-23 23:53:58
3,crowd,4.0,2022-10-24 00:00:10
3,crowd,3.0,2022-10-24 00:01:08
3,crowd,4.0,2022-10-24 00:01:21
3,crowd,1.0,2022-10-24 00:10:34
3,crowd,1.0,2022-10-24 00:10:41
3,crowd,0.0,2022-10-24 00:14:17
3,crowd,0.0,2022-10-24 00:26:03
3,crowd,0.0,2022-10-24 00:41:34
3,crowd,0.0,2022-10-24 00:44:07
3,crowd,0.0,2022-10-24 00:46:08
3,crowd,0.0,2022-10-24 00:49:27
3,crowd,0.0,2022-10-24 00:56:39
3,crowd,0.0,2022-10-24 01:06:36
3,crowd,0.0,2022-10-24 01:11:56
3,crowd,0.0,2022-10-24 01:14:11
3,crowd,0.0,2022-10-24 01:15:14
3,crowd,0.0,2022-10-24 01:18:10
3,crowd,0.0,2022-10-24 01:22:00
3,crowd,0.0,2022-10-24 01:23:48
3,crowd,0.0,2022-10-24 01:39:33
3,crowd,0.0,2022-10-24 01:41:19
3,crowd,0.0,2022-10-24 01:45:12
3,crowd,0.0,2022-10-24 02:00:01
3,crowd,0.0,2022-10-24 02:01:01
3,crowd,0.0,2022-10-24 02:03:50
3,crowd,0.0,2022-10-24 02:06:04
3,crowd,0.0,2022-10-24 02:09:18
3,crowd,0.0,2022-10-24 02:09:22
3,crowd,0.0,2022-10-24 02:16:46
3,crowd,0.0,2022-10-24 02:22:28
3,crowd,0.0,2022-10-24 02:28:45
3,crowd,0.0,2022-10-24 02:29:43
3,crowd,0.0,2022-10-24 02:30:04
3,crowd,0.0,2022-10-24 02:30:47
3,crowd,0.0,2022-10-24 02:36:52
3,crowd,0.0,2022-10-24 02:47:46
3,crowd,0.0,2022-10-24 02:53:01
3,crowd,0.0,2022-10-24 03:01:25
3,crowd,0.0,2022-10-24 03:06:30
3,crowd,0.0,2022-10-24 03:07:36
3,crowd,0.0,2022-10-24 03:07:56
3,crowd,0.0,2022-10-24 03:10:29
3,crowd,0.0,2022-10-24 03:13:03
3,crowd,0.0,2022-10-24 03:24:19
3,crowd,0.0,2022-10-24 03:29:12
3,crowd,0.0,2022-10-24 03:34:38
3,crowd,0.0,2022-10-24 03:40:50
3,crowd,0.0,2022-10-24 03:42:28
3,crowd,0.0,2022-10-24 03:43:51
3,crowd,0.0,2022-10-24 03:47:59
3,crowd,0.0,2022-10-24 03:53:23
3,crowd,0.0,2022-10-24 03:54:25
3,crowd,0.0,2022-10-24 03:56:59
3,crowd,0.0,2022-10-24 04:00:32
3,crowd,0.0,2022-10-24 04:01:50
3,crowd,0.0,2022-10-24 04:05:21
3,crowd,0.0,2022-10-24 04:06:21
3,crowd,0.0,2022-10-24 04:12:09
3,crowd,0.0,2022-10-24 04:15:09
3,crowd,0.0,2022-10-24 04:17:38
3,crowd,0.0,2022-10-24 04:19:58
3,crowd,0.0,2022-10-24 04:22:07
3,crowd,0.0,2022-10-24 04:25:41
3,crowd,0.0,2022-10-24 04:26:54
3,crowd,0.0,2022-10-24 04:32:40
3,crowd,0.0,2022-10-24 04:34:36
3,crowd,0.0,2022-10-24 04:35:52
3,crowd,0.0,2022-10-24 04:37:19
3,crowd,0.0,2022-10-24 04:38:14
3,crowd,0.0,2022-10-24 04:41:20
3,crowd,0.0,2022-10-24 04:45:50
3,crowd,0.0,2022-10-24 04:50:31
3,crowd,0.0,2022-10-24 04:56:23
3,crowd,0.0,2022-10-24 04:57:15
3,crowd,0.0,2022-10-24 05:05:44
3,crowd,0.0,2022-10-24 05:08:37
3,crowd,0.0,2022-10-24 05:15:56
3,crowd,0.0,2022-10-24 05:18:30
3,crowd,0.0,2022-10-24 05:27:16
3,crowd,0.0,2022-10-24 05:30:45
3,crowd,0.0,2022-10-24 05:32:36
3,crowd,0.0,2022-10-24 05:34:38
3,crowd,1.0,2022-10-24 05:44:06
3,crowd,1.0,2022-10-24 05:44:11
3,crowd,3.0,2022-10-24 05:57:38
3,crowd,3.0,2022-10-24 06:00:29
3,crowd,7.0,2022-10-24 06:13:57
3,crowd,6.0,2022-10-24 06:14:48
3,crowd,8.0,2022-10-24 06:20:13
3,crowd,8.0,2022-10-24 06:23:18
3,crowd,14.0,2022-10-24 06:52:26
3,crowd,11.0,2022-10-24 06:52:39
3,crowd,20.0,2022-10-24 07:11:28
3,crowd,22.0,2022-10-24 07:22:56
3,crowd,22.0,2022-10-24 07:24:43
3,crowd,24.0,2022-10-24 07:27:04
3,crowd,25.0,2022-10-24 07:32:19
3,crowd,27.0,2022-10-24 07:38:00
3,crowd,29.0,2022-10-24 07:52:26
3,crowd,30.0,2022-10-24 07:59:37
3,crowd,31.0,2022-10-24 08:00:59
3,crowd,29.0,2022-10-24 08:02:58
3,crowd,33.0,2022-10-24 08:11:38
3,crowd,33.0,2022-10-24 08:15:13
3,crowd,33.0,2022-10-24 08:15:51
3,crowd,34.0,2022-10-24 08:27:03
3,crowd,33.0,2022-10-24 08:28:48
3,crowd,35.0,2022-10-24 08:31:56
3,crowd,32.0,2022-10-24 08:41:00
3,crowd,32.0,2022-10-24 08:57:53
3,crowd,32.0,2022-10-24 09:01:20
3,crowd,30.0,2022-10-24 09:07:03
3,crowd,24.0,2022-10-24 09:45:36
3,crowd,29.0,2022-10-24 09:48:19
3,crowd,24.0,2022-10-24 09:52:25
3,crowd,26.0,2022-10-24 10:15:14
3,crowd,27.0,2022-10-24 10:28:19
3,crowd,27.0,2022-10-24 10:28:46
3,crowd,22.0,2022-10-24 10:38:32
3,crowd,28.0,2022-10-24 10:41:29
3,crowd,28.0,2022-10-24 10:42:16
3,crowd,29.0,2022-10-24 10:53:42
3,crowd,22.0,2022-10-24 11:05:00
3,crowd,25.0,2022-10-24 11:05:26
3,crowd,22.0,2022-10-24 11:09:32
3,crowd,23.0,2022-10-24 11:10:12
3,crowd,24.0,2022-10-24 11:11:22
3,crowd,23.0,2022-10-24 11:12:56
3,crowd,22.0,2022-10-24 11:16:02
3,crowd,25.0,2022-10-24 11:19:57
3,crowd,27.0,2022-10-24 11:22:23
3,crowd,24.0,2022-10-24 11:22:59
3,crowd,27.0,2022-10-24 11:25:42
3,crowd,25.0,2022-10-24 11:26:51
3,crowd,26.0,2022-10-24 11:31:37
3,crowd,27.0,2022-10-24 11:36:34
3,crowd,27.0,2022-10-24 11:39:40
3,crowd,25.0,2022-10-24 11:41:22
3,crowd,26.0,2022-10-24 11:50:33
3,crowd,26.0,2022-10-24 12:00:29
3,crowd,26.0,2022-10-24 12:00:52
3,crowd,27.0,2022-10-24 12:06:44
3,crowd,27.0,2022-10-24 12:11:22
3,crowd,24.0,2022-10-24 12:12:10
3,crowd,25.0,2022-10-24 12:34:45
3,crowd,22.0,2022-10-24 12:39:36
3,crowd,24.0,2022-10-24 12:42:04
3,crowd,20.0,2022-10-24 12:45:12
3,crowd,23.0,2022-10-24 12:47:57
3,crowd,22.0,2022-10-24 13:11:37
3,crowd,23.0,2022-10-24 13:15:20
3,crowd,21.0,2022-10-24 13:16:10
3,crowd,20.0,2022-10-24 13:18:40
3,crowd,20.0,2022-10-24 13:23:53
3,crowd,22.0,2022-10-24 13:25:36
3,crowd,16.0,2022-10-24 13:39:02
3,crowd,18.0,2022-10-24 13:45:21
3,crowd,21.0,2022-10-24 13:45:47
3,crowd,18.0,2022-10-24 13:53:12
3,crowd,18.0,2022-10-24 13:57:22
3,crowd,20.0,2022-10-24 13:59:16
3,crowd,20.0,2022-10-24 13:59:39
3,crowd,19.0,2022-10-24 14:02:17
3,crowd,18.0,2022-10-24 14:07:13
3,crowd,18.0,2022-10-24 14:07:53
3,crowd,18.0,2022-10-24 14:09:03
3,crowd,15.0,2022-10-24 14:11:18
3,crowd,18.0,2022-10-24 14:14:27
3,crowd,17.0,2022-10-24 14:20:12
3,crowd,15.0,2022-10-24 14:24:02
3,crowd,19.0,2022-10-24 14:28:15
3,crowd,15.0,2022-10-24 14:35:40
3,crowd,19.0,2022-10-24 14:37:29
3,crowd,19.0,2022-10-24 14:39:55
3,crowd,16.0,2022-10-24 14:52:12
3,crowd,15.0,2022-10-24 14:52:53
3,crowd,16.0,2022-10-24 14:56:10
3,crowd,15.0,2022-10-24 15:10:16
3,crowd,13.0,2022-10-24 15:30:25
3,crowd,16.0,2022-10-24 15:34:45
3,crowd,14.0,2022-10-24 15:49:47
3,crowd,17.0,2022-10-24 15:56:55
3,crowd,16.0,2022-10-24 16:02:42
3,crowd,14.0,2022-10-24 16:09:19
3,crowd,14.0,2022-10-24 16:11:39
3,crowd,14.0,2022-10-24 16:14:59
3,crowd,16.0,2022-10-24 16:15:51
3,crowd,14.0,2022-10-24 16:22:40
3,crowd,15.0,2022-10-24 16:22:59
3,crowd,16.0,2022-10-24 16:23:44
3,crowd,15.0,2022-10-24 16:28:13
3,crowd,14.0,2022-10-24 16:30:20
3,crowd,14.0,2022-10-24 16:33:27
3,crowd,16.0,2022-10-24 16:39:38
3,crowd,16.0,2022-10-24 16:42:23
3,crowd,18.0,2022-10-24 16:42:49
3,crowd,14.0,2022-10-24 16:43:44
3,crowd,17.0,2022-10-24 16:50:07
3,crowd,19.0,2022-10-24 16:50:19
3,crowd,15.0,2022-10-24 16:57:54
3,crowd,15.0,2022-10-24 16:58:26
3,crowd,17.0,2022-10-24 17:03:11
3,crowd,16.0,2022-10-24 17:05:40
3,crowd,17.0,2022-10-24 17:06:10
3,crowd,16.0,2022-10-24 17:06:54
3,crowd,18.0,2022-10-24 17:08:08
3,crowd,21.0,2022-10-24 17:10:42
